symbol	kidney_biopsy
PPP1R3C	162
SUV39H2-DT	2
DCLRE1C	79
IDE	68
IFIT5	127
ITGB1	663
ITGB1-DT	7
RN7SL847P	3
NUDT9P1	0
PCGF5	484
LINC00601	0
C10orf90	1
PTEN	705
OIT3	7
NPM1P24	3
PLA2G12B	66
RPL17P50	64
P4HA1	1115
PAX2	149
HTR7	2
SGMS1-AS1	7
BEND3P1	4
NUTM2HP	0
CTSLP4	0
PGGT1BP1	4
ASAH2B	23
A1CF	630
MIX23P2	0
RNA5SP307	0
LINC03028	0
FAM238A	0
FAM238B	0
SELENOOLP	0
PDSS1	13
HSPA8P3	2
ABI1	283
ABLIM1	598
PPIAP19	0
TAF9BP2	0
FHIP2A	105
RPL15P13	0
TRUB1	291
RNU6-1121P	0
LINC02626	0
DUSP29	0
PPIAP13	0
DUSP13	1
SAMD8	143
RPS26P42	1
VDAC2	612
COMTD1	43
PPP3CB-AS1	17
CAMK2G	75
CUL2	127
SEPHS1	83
BEND7	564
KCNMA1	26
FAM138D	0
DDX11L8	0
C12orf4	73
LINC02972	0
SLC2A3	226
KCNA5	9
OR7E149P	0
GABARAPL1-AS1	0
OR7E140P	0
A2ML1-AS1	0
DDX12P	0
MFAP5	7
CLEC4E	17
HSPE1P12	3
GAPDHP31	0
RIMKLB	156
ETV6	166
LINC02617	0
CLEC1A	14
A2ML1-AS2	0
CLEC9A	3
LRP6	418
GDF3	1
GABARAPL1	2891
PTMAP9	11
KLRC4-KLRK1	0
KLRD1	29
MAGOHB	25
DDX55P1	2
OR7E148P	0
SUPT16HP1	26
PLBD1-AS1	2
NIFKP3	0
OLR1	5
CLEC4D	2
RPL7P40	0
YBX3	1017
RPS3AP43	0
SKP1P2	126
PTPRO	300
APOBEC1	0
CLEC7A	14
LINC01252	7
MANSC1	82
OTUD4P1	53
HNRNPABP1	0
LINC00937	1
RPSAP51	0
PRB2	1
LINC02598	0
A2ML1	2
STYK1	2
BCAT1	46
KLRK1	0
SLC25A39P2	0
HIGD1AP8	0
STK38L	193
SLC15A5	1
GYS2	0
BORCS5	9
PRB4	0
MGST1	2152
RPS27P22	0
CLEC6A	0
DPPA3	1
GNAI2P1	0
EEF1A1P16	1
SUPT4H1P2	0
WASH8P	0
RPL23AP66	0
TIMM17BP1	0
TAS2R42	11
LRRC34P1	1
LINC02406	3
SYT10	1
EPS8	716
PSMC1P8	56
PRICKLE1	40
PARP11	78
CRACR2A	4
HSPA8P5	428
MRPS18CP4	0
TUBB8P5	0
KLRK1-AS1	13
DERA	165
LINC02468	0
BCL2L14	5
PCED1B	2
B4GALNT3	6
LINC02386	2
SLC38A4	24
EGLN3P1	0
ETFBKMT	24
LSM6P2	0
AMN1	11
NANOGNB	0
STRAP	955
LINC02955	0
IFITM3P6	4
ENDOU	13
RPL7AP74	0
H3-5	4
INTS13	137
SPRYD3	81
LINC02402	0
DBX2-AS1	0
UBE2L2	0
PPP1R1A	297
STMN1P1	2
TMEM117	18
TEX49	0
SLC2A13	85
OR10A7	0
C12orf40	0
NANOG	5
SLC38A1	161
TDGP1	23
ALG10B	69
COX14	852
LINC02450	1
CCNT1	452
SLC38A2	1727
AK6P2	0
CISTR	0
LINC02395	1
LACRT	0
AQP5-AS1	5
CLUHP8	0
NTF3	2
MRPS36P5	0
IPO8	205
RACGAP1P1	0
GPD1	83
ADI1P3	0
NCKAP5L	41
LINC02156	0
LINC02566	0
DUX4L27	0
SHMT2	61
GLS2	0
DCD	37
TUBB8P4	0
RPAP3	220
KRT126P	0
KRT76	0
MTND2P17	0
RPS3P6	1
GLYCAM1	0
ETNK1-DT	0
ZNF970P	0
SSBL3P	10
LINC02378	7
GAPDHP44	0
NF1P12	0
LINC02448	0
LINC02461	0
CPNE8	195
AQP5	2
CELA1	0
RPL14P1	77
HSPD1P4	2659
PFKM	291
SMAGP	40
KRT125P	0
KLF17P1	0
BTBD10P1	19
RSL24D1P5	0
RESF1	319
KRT8P39	1
VTI1BP3	0
LINC02400	0
PDZRN4	1
MED21	186
CERS5	112
THAP2	120
RPL7AP9	1
SLC38A2-AS1	0
SLC16A7	137
KRT127P	0
VENTXP3	0
RPL10P13	0
RBMS2	56
ATP5PDP4	14
MRPL40P1	1
SMARCD1	30
CTDSP2	176
ATP23	51
PPP1R12A	760
LDHAL6CP	0
ITGB7	1
TMEM19	174
PDE3A-AS1	0
MTND1P24	0
ITGA5	15
ACSS3	184
PPP1R12A-AS1	13
RACGAP1	3
RPL6P25	78
LINC02421	1
IGFBP6	48
KRT2	0
PAWR	336
PPM1H	86
FAIM2	2
VDAC1P5	0
TMBIM6	8882
HNRNPA1P69	0
ARL2BPP2	0
BIN2	7
BEST3	3
GALNT6	22
BTG1	1384
LINC02464	0
LNCHR1	0
CPSF6	251
RPL41P5	40
MRS2P2	6
LINC02410	5
HIGD1AP1	6
LRRIQ1	158
CBX3P5	16
PTPRR	4
EEF1A1P33	0
LINC02408	0
RARG	7
LYZ	0
NAV3	7
LINC01154	0
SLC35E3	107
YWHAQP7	0
SPIC	0
SNRPGP20	0
PPP1R12A-AS2	0
DUX4L52	0
FAM186A	1
LINC02452	0
NSA2P2	77
ALX1	2
CCER1	0
KRT1	0
CHST11	89
LINC02396	0
C1GALT1P1	5
NTAN1P3	0
LINC01490	0
DIP2B	99
RPL21P104	0
USP15	387
BCDIN3D	26
TPH2	2
RPSAP12	3
CCDC59	538
LNCOG	0
EIF4A1P4	0
SLC4A8	4
SOCS2-AS1	4
CAND1	559
BCDIN3D-AS1	4
ALDH1L2	16
RAPGEF3	75
NUP107	150
SOAT2	1
DUSP6	1928
METTL25	75
RPL7P42	0
ELK3	122
ANO4	3
FGD6	66
LINC02820	0
MYBPC1	1
LINC02426	0
SUCLG2P2	9
LINC02420	0
LRP1-AS	0
EEF1B2P4	0
CDK17	219
LINC01479	0
BLTP3B	132
CMKLR1	31
WASHC3	90
ATXN7L3B	317
AK6P1	2
GNPTAB	144
HAL	6
HSPA8P14	1
KRT8P19	0
ALDH2	3875
KRT77	0
GAS2L3	86
GPR84-AS1	1
PPFIA2-AS1	3
TM7SF3	2345
RPL23AP68	0
CCT2	1851
TMTC2	81
LINC02457	2
APPL2	110
PCNPP1	6
TMCC3	178
LINC02442	0
GGTA2P	8
MAP1LC3B2	278
OR10U1P	0
GXYLT1	249
CALCOCO1	41
SNRPGP18	0
RPL30P12	0
RAB21	1368
TTC41P	11
CCDC38	10
NXPH4	0
SH2B3	116
ZNF740	59
LINC02423	0
PIGAP1	1
LINC00615	0
NR1H4	255
RPL21P106	36
SNX5P2	65
TMEM263	633
LINC02392	0
HAUS8P1	0
OSBPL8	1170
UBE2N	281
TESPA1	1
HPD	225
ALG10	10
KITLG	452
SCAF11	1491
LINC02445	0
LINC01404	0
PLXNC1	75
C12orf75-AS1	0
MKRN9P	1
MYF6	2
MTERF2	107
METAP2	1514
LINC02391	0
ELOCP32	0
GTSF1	0
LINC02403	0
MON2	185
DYNLL1P4	0
POLR3B	23
DAZAP2	2588
LINC02439	0
RPL7P43	0
CSRP2	632
PDE1B	27
FBXW8	15
GLULP5	0
SOCS2	82
CKAP4	339
RPL35AP28	1
EEA1	442
RIC8B	86
CYCSP30	0
CRY1	257
E2F7	4
RILPL1	8
HSPE1P4	54
LINC02418	4
TMTC3	394
LINC02394	0
LINC02258	0
CPNE8-AS1	5
WSCD2	4
HCFC2	117
LINC02440	0
MRPS6P4	0
SLC5A8	25
CFAP54	5
KSR2	28
DENR	268
LINC02444	0
RPS27P23	0
MIP	0
LINC02459	0
LINC02882	1
NUP37	49
ITPR2-AS1	2
IFITM3P5	0
ANAPC5	343
LTA4H	236
NTN4	309
ADGRD1-AS1	0
PSMD9	15
SLC48A1	94
OR11M1P	0
RAP1B	890
USP44	36
TESC	10
LINC02409	0
RBM19	51
CMAS	212
LRRC10	0
CAMKK2	47
MLXIP	203
AMDHD1	32
PAH	1005
NOPCHAP1	64
NACAP8	15
SUDS3	350
MYF5	0
BBS10	40
LINC02825	0
RPL23AP67	4
CRADD	44
CCDC60	0
TESC-AS1	0
NUDT4	1125
TCP11L2	32
DBX2	0
DRAM1	318
LINC02451	0
SRRM4	4
TSPAN8	126
LRP1	88
RPL10P12	2
CFAP251	25
UHRF1BP1L-DT	0
NCKAP1L	40
SETP7	1
NENFP2	1
CRADD-AS1	14
GALNT9	61
LINC02372	0
UTP20	86
LGR5	2
TMEM132D-AS1	0
SCYL2	548
LINC02347	0
ADGRD1	19
LINC02412	0
SNRNP35	73
LINC00943	0
PRXL2AP1	0
LINC00508	1
LINC02826	1
LSM3P2	0
ZNF10	144
LINC02443	0
UBA52P7	3
KRT18P60	0
LINC02413	1
SSH1	124
MAPKAPK5	247
ARL1	729
PRELID2P1	0
TMEM132D-AS2	0
RFC5	26
LINC02441	0
ITPR2	545
ALKBH2	25
RPS27P21	0
IFITM3P2	0
TAOK3	953
LINC02424	0
PEBP1	15087
YPEL5P3	0
LINC02369	0
ASCL1	1
USP30	101
RPS2P5	282
LINC02359	0
LINC02388	2
CUX2	1
LINC00507	2
RPL21P103	0
RPL12P32	69
RBMS2P1	1
ADAM1A	0
CPM	608
LINC01257	2
RPS6P22	2
RPS2P41	0
DAO	116
CCDC63	0
SLCO1B3-SLCO1B7	0
MSRB3-AS1	0
ADAM1B	3
NDUFA5P6	2
ABTB3	15
CEP83-DT	3
LINC02463	0
RPS6P20	2
FAM32EP	0
LINC02368	0
SLC15A4	95
LINC02824	0
MYL2	0
LINC02370	0
NLRP9P1	3
COPS5P2	0
ATXN2-AS	1
KRT18P20	0
RPH3A	1
LINC02356	0
P2RX7	2
RPS26P45	1
LINC02405	3
TMEM132D	0
TMEM116	63
SPRYD4	94
GLT1D1	8
TBX3-AS1	7
SLC17A8	1
LINC02376	0
LINC02460	0
ST13P3	652
SLC25A3P2	1
STAC3	2
BRAP	108
LINC02415	0
LINC02373	0
CHPT1	312
RPL17P37	0
SNRPF-DT	1
LINC02393	0
LINC02398	0
TBX3	546
OR7A19P	0
SVOP	14
SULT6B2P	0
ANHX	0
CASC18	4
LINC02411	0
VSIG10	74
SYCP3	30
PCNPP3	0
AQP6	16
NT5DC3	22
LINC02375	1
HSPE1P20	0
MARK3P1	0
FGFR1OP2	487
TCP1P3	903
LINC02366	0
ABCD2	1
YEATS4	54
RNU6-275P	0
RN7SKP161	0
RNU7-60P	0
RNU6-491P	0
RNU6-837P	0
MIR1244-4	60
RNU6-545P	0
MIR3974	0
RNU6-251P	0
RN7SL38P	0
RNU6-318P	0
RNU1-149P	0
RNA5SP354	0
MIR4302	0
RNA5SP357	0
RNA5SP360	0
RN7SKP262	0
RNA5SP356	0
RNA5SP361	0
RNA5SP358	0
RNA5SP359	0
RNU6-472P	0
MIR1293	0
RNU6-1093P	8
SNORA2A	2
SNORA2B	4
SNORA2C	0
MIR1291	0
RNU6-1069P	0
RNU6-333P	0
RNU6-400P	0
RN7SKP289	0
RNU6-871P	0
RN7SKP65	0
RNU6-279P	0
RNU4-20P	0
MIR1228	0
RNU6-595P	0
RNU1-83P	0
MIR6125	0
RN7SL804P	0
RNU6-769P	6
MIR6757	0
RNU6-1012P	0
RNU6-238P	3
RN7SKP172	0
RNU7-120P	0
RNU1-117P	0
MIR3913-1	0
SNORA70G	0
RNA5SP363	0
RN7SL737P	0
MIR3913-2	0
RNU7-4P	0
MIR617	0
MIR618	0
MIR4699	0
MIR331	0
RNU6-808P	0
MIR5700	0
MIR4495	0
RNU6-1329P	0
RNU6-977P	1
RNU6-768P	0
RN7SL88P	0
RN7SL483P	0
RNA5SP367	1
MIR3685	0
RNU4-24P	0
RNU6-1183P	0
RNU5E-5P	0
RNU4-41P	1
RNA5SP369	0
MIR7844	0
RN7SL330P	0
MIR1279	0
RNU6-735P	0
MIR4303	0
RNU6-101P	0
RNY1P16	7
RNA5SP368	0
RNU6-172P	0
RNU6-36P	16
RN7SL630P	1
RNU6-1068P	0
RNU6-247P	0
MIR4472-2	0
MIR6761	0
MIR6760	0
RNU7-94P	0
MIR1302-1	0
MIR619	0
MIR1827	0
RNU6-1188P	1
RNA5SP373	0
RNA5SP371	4
MIR620	0
RN7SL176P	0
RN7SKP263	0
RN7SKP11	0
RNA5SP374	0
RN7SL865P	0
RNU7-170P	0
RNA5SP372	0
MIR7107	0
RNU1-104P	0
RNA5SP376	0
MIR3612	0
RNU6-717P	0
RN7SL508P	0
MIR3922	0
MIR1251	1
RNU6-361P	0
MIR135A2	0
MIR3649	0
ADIPOR2	561
RPS4XP14	0
CACNA2D4	1
LRTM2	0
LINC00940	0
DCP1B	30
CACNA1C-IT1	0
PHC1	21
M6PR	55
KLRG1	23
HNRNPA1P34	0
VDAC2P2	0
LINC00612	3
A2M-AS1	27
KRT17P8	0
BTG1P1	299
PZP	5
TPT1P12	16
MIR1244-3	31
PTMAP4	0
RN7SKP216	0
OSTF1P1	0
TBX5	1
RNU6-879P	0
R3HDM2-DT	0
INHBC	1
GLI1	6
ARHGAP9	16
MARS1	74
MIR6758	0
MIR616	1
MBD6	0
PIP4K2C	320
DTX3	40
ARHGEF25	0
B4GALNT1	6
RPL13AP23	0
AGAP2-AS1	0
TSPAN31	16
CDK4	0
MIR6759	0
MARCHF9	121
METTL1	65
EEF1AKMT3	40
TSFM	0
RNU6-1083P	0
RNU6-713P	0
RPS4XP15	0
C12orf50	0
C12orf29	80
RNA5SP364	0
LRRC43	17
IL31	0
B3GNT4	29
VPS33A	130
RPL21P1	98
CLIP1-AS1	0
SLC9A7P1	4
PPIAP8	0
SNORA53	0
IKBIP	145
TMPO	327
RBP5	575
RNU6-485P	1
CLSTN3	56
HNRNPA1P50	0
MYRFL	21
LINC02821	0
KCNMB4	59
RNU4-65P	0
A2M	118
AVPR1A	163
BCL7A	242
MSRB3	142
ASIC1	0
C12orf75	915
SMIM41	0
KLRC3	0
ZNF268	217
DYRK2	238
WASHC4	313
KANSL2	115
SLCO1B3	0
ACAD10	156
KCNC2	0
ZFC3H1	514
NEDD1	165
TNS2	11
NINJ2-AS1	17
LINC02455	2
RNU4ATAC16P	0
RAD52	25
LPCAT3	3
C1R	432
PEX5	56
FAM222A	90
FAM222A-AS1	4
MIR4497	0
RN7SL441P	0
RNU6-399P	0
LINC01465	7
MIRLET7IHG	62
MIRLET7I	0
RPL32P26	0
TRPV4	177
GLTP	37
NDFIP1P1	0
ZKSCAN7P1	0
PLCZ1	9
PSMC1P9	21
CAPZA3	0
PIK3C2G	10
EPYC	1
LUM	290
DCN	664
IMMP1LP2	25
COX6A1	2554
TRIAP1	287
GATC	206
RPL31P52	10
DYNLL1	2308
COQ5	290
RPL29P24	1
POP5	95
RPL11P5	10
RNU6-600P	0
RPL32P27	0
CCDC65	3
FKBP11	14
WNT10B	1
RNU6-940P	0
DDN	0
RHEBL1	5
DHH	3
TUBA1B	2
ARF3	615
RNU6-781P	0
COPS7A	258
LAG3	5
RN7SL380P	0
CD4	8
GPR162	6
P3H3	19
GNB3	0
RPL13P5	12
LRRC23	77
ENO2	13
ATN1	228
C12orf57	149
RNU7-1	0
PTPN6	17
MIR200C	0
MIR141	0
SCARNA12	0
TPI1	554
ATXN2	479
ETNK1	774
RN7SL734P	0
PHLDA1-AS1	0
PHLDA1-DT	10
NAP1L1	1123
RNU6-1271P	0
TIGAR	81
FGF23	16
CCND2	148
GDF11	48
SARNP	5
ORMDL2	22
MMP19	25
OLA1P3	2
GSTP1P1	0
DGKA	8
LPAR5	9
ACRBP	2
ING4	48
PTMS	512
SDR9C7	0
GPR182	5
ZBTB39	38
TAC3	0
MYO1A	0
NEMP1	32
NAB2	28
STAT6	305
HDAC7	277
LINC02354	1
VDR	283
TMEM106C	204
COL2A1	1
SENP1	73
RNU6-1203P	0
MIR6505	0
MIR3908	0
TMED2-DT	10
TMED2	754
DDX55	64
SNORA9B	0
EIF2B1	126
GTF2H3	118
ATP6V0A2	102
RPL27P12	0
DNAH10	8
DNAH10OS	26
LINC00934	0
HSPB8	1260
RARS1P1	0
PPFIBP1	448
MRPS35-DT	2
REP15	20
HMGB1P49	10
MRPS35	610
KLHL42	311
RN7SKP15	0
PTHLH	8
CEP290	331
RPSAP52	1
HMGA2-AS1	32
MIR6074	0
LINC02425	0
RPL21P18	0
RNA5SP362	0
RN7SL69P	0
ATP5MFP5	1
RN7SL391P	1
VWF	6
LINC01498	1
FICD	94
SART3	369
ISCU	2358
TMEM119	2
MIR4496	0
RNU7-169P	0
EMP1	732
LINC01559	0
RNA5SP353	0
RNU6-590P	0
RN7SKP162	0
EIF4B	298
SLCO1C1	2
KIF21A	987
NELL2	3
LDHB	3321
KERA	0
RAB3IP	766
LRIG3	27
ZNF385A	8
CD163L1	3
RFX4	2
TPCN1	359
SELPLG	8
SSPN	74
CORO1C	178
AQP2	527
WSB2	52
PDE3A	89
MED13L	495
KLRC1	0
LINC02909	2
CENPUP2	1
DNAI7	36
ETFRF1	95
RNU4-67P	0
FAM133GP	0
TUBB4BP1	0
MANSC4	0
FAHD2P1	0
FOXN4	0
LINC01486	0
KCTD10	121
UBE3B	192
MMAB	89
RNU4-32P	0
RN7SKP250	0
ZCCHC8	180
RSRC2	1489
KNTC1	13
HCAR2	40
HCAR3	2
HCAR1	8
CCDC62	3
HIP1R	39
VPS37B	29
MIR4304	0
PITPNM2-AS1	0
FIGNL2-DT	0
ANKRD33	0
ACVRL1	124
ACVR1B	291
RNU6-574P	0
TAMALIN	89
NR4A1	2
NR4A1AS	0
C12orf42-AS1	0
LINC02401	0
STAB2	14
KIF5A	2
OR10AE3P	0
PSMB3P1	1
RDH5	4
CD63	3689
SPRING1	348
RNU6-558P	0
HRK	5
RPL36P15	0
OR6C70	0
OR6C68	0
OR6C64P	0
SLC26A10P	0
SCNN1A	229
LTBR	406
SRP14P1	73
TAPBPL	3
CD9	705
RNU6-343P	1
ATP5F1B	1550
SNORD59A	0
PTGES3	4224
RN7SL809P	3
HSD17B6	12
NACA	1417
MFSD5	146
ESPL1	11
PFDN5	6
MYG1	0
AAAS	7
SP7	0
SP1	162
AMHR2	0
PRR13	1680
CBX5	408
MIR3198-2	0
RN7SL390P	0
SCAT2	0
NFE2	2
COPZ1	299
RNU6-950P	0
MIR148B	0
RN7SL744P	1
GPR84	0
MRPL51	401
NCAPD2	49
SCARNA10	0
GAPDH-DT	0
GAPDH	12
NOP2	1
CHD4	372
SCARNA11	0
YAF2	160
PPHLN1	302
ZCRB1	514
MIR7851	0
RNU6-249P	1
IFFO1	26
TMEM233	96
RN7SKP197	0
PRKAB1	335
CIT	71
MIR1178	0
RPL35AP30	58
MLF2	185
PHB2	44
NFYB	212
RNA5SP370	0
LINC02385	0
RPL18AP3	86
EID3	41
RNFT2	17
HMGA2	11
CNOT2	328
VAMP1	14
HNRNPA1	1480
KICS2	37
RNU6-1009P	0
RNU5A-7P	0
C12orf56	9
OOEPP2	0
ATP6V1E1P3	4
XPOT	187
SNORD83	0
RASSF3-DT	0
MIR548Z	0
MIR548C	0
DCTN2	295
DIABLO	2
USP5	41
PTPRB	99
CD27	0
PIANP	0
FRS2	135
RERGL	19
SLC2A14	2
BAZ2A	410
AMIGO2	108
CLEC4C	0
PPFIA2	12
MRPL42	364
PARPBP	3
CDCA3	5
SPSB2	6
CD163	410
TBK1	148
RASSF3	159
GNS	675
RPL7P39	0
LINC02389	1
LINC02231	0
RNU6ATAC42P	4
WIF1	2
RNU6-166P	0
APOOP3	1
LEMD3	231
SCARB1	35
RNU6-927P	0
MIR5188	0
RPL22P19	0
LETMD1	135
CSRNP2	47
RPL35AP29	0
LINC02414	0
RNA5SP377	0
RPS6P21	4
SFSWAP	216
RNA5SP378	0
RNU6-1017P	0
ULK1	114
PUS1	20
MMP17	1
MIR6763	0
LRCOL1	0
P2RX2	0
PXMP2	176
RNA5SP379	0
FBRSL1	54
RPL30P13	1
LINC02555	0
LRRK2-DT	13
TSPAN19	2
HSP90B1	18864
MIR3652	0
C12orf73	82
TDG	203
LRRK2	428
SLC6A15	1
RPL7P38	0
RNU7-106P	0
RN7SKP261	4
PTPRQ	44
AKIRIN1P1	0
OTOGL	52
OAS1	115
OAS3	27
OAS2	16
C12orf43	26
OASL2P	0
RNU6-494P	0
ANO6	407
TCTN2	1
HMGA1P3	0
ARPC3	933
GPN3	94
RPL31P49	11
FAM216A	29
VPS29	352
RAD9B	3
PPTC7	118
RN7SL387P	0
HVCN1	10
PPP1CC	492
RPL29P25	0
TCTN1	108
TUBA1A	355
TROAP-AS1	3
TROAP	2
C1QL4	0
DNAJC22	67
MIR6762	0
PLBD2	59
SDS	1
SDSL	43
LHX5	1
SLC8B1	69
RAB5B	253
SUOX	94
IKZF4	126
RPS26	170
PA2G4	132
RPL41	3359
ESYT1	152
ZC3H10	40
MYL6B-AS1	0
MYL6	1632
SMARCC2	66
RNF41	89
NABP2	79
SLC39A5	148
ANKRD52	63
COQ10A	20
CS	120
CNPY2	190
IL23A	12
RNU7-40P	4
APOF	0
APONP	0
SLCO1B1	34
IAPP	0
PYROXD1	74
ELOCP31	1
RECQL	12
GOLT1B	231
SPX	387
YARS2	31
RPL35AP27	0
MIR4701	0
ADCY6-DT	5
CACNB3	21
RND1	72
ADCY6	9
MPHOSPH9	57
CDK2AP1	249
RNA5SP375	0
SBNO1	886
MIR8072	0
MTRFR	240
DHX37	19
BRI3BP	135
THRIL	0
AACS	111
GRIN2B	3
LLPH	204
LLPH-DT	0
IRAK3	137
RBMS1P1	28
MIR6502	0
PDCL3P7	0
RN7SKP166	0
HELB	27
OSBPL9P5	0
OSBPL9P4	1
RAB11AP2	0
SLC11A2	154
RDH16	3
DNAJC14	3
ACTR6	201
CLIP1	757
ST8SIA1	3
ZNF140	3
NUAK1	62
TBC1D15	405
ZDHHC17	211
OR2AP1	0
OR6C2	0
GLT8D2	10
LIN7A	132
C12orf71	7
FIGNL2	0
ZNF891	70
RILPL2	114
WNK1	1277
TBC1D30	16
CLLU1-AS1	0
CLLU1	1
KRT19P2	0
MIR492	0
NR2C1	87
NDUFA12	187
RNF10	784
SLC25A3	2386
APAF1	30
CREBL2	514
RPL21P136	0
GPR19	1
APOLD1	1642
MIR613	0
STX8P1	1
DDX47	3
CLIC1P1	3
RPL12P33	1
HNF1A	4
ATP2A2	892
RN7SL769P	0
PYM1	53
PMEL	3
CDK2	74
GLIPR1L1	3
GLIPR1L2	15
GLIPR1	19
GLIPR1-AS1	11
KRR1	333
OR6C4	0
LMNTD1	0
TRHDE-AS1	282
H3P35	0
CHCHD3P2	3
ERBB3	178
TRHDE	116
OR6C7P	0
OR6C75	1
OR6C73P	0
PHC1P1	1
OR6C76	1
ASS1P14	0
OR6C69P	0
OR6C72P	0
OR6C6	0
OR6C5P	0
ANP32D	13
C12orf54	4
RPS10P20	0
LALBA	0
NEUROD4	0
OR9K1P	0
OR9K2	0
OR9R1P	0
DUSP16	440
RPL13AP20	565
GPRC5A	90
MIR614	0
HEBP1	427
HTR7P1	6
CACNA1C-AS4	4
CACNA1C-IT3	0
CACNA1C-AS3	0
CACNA1C-AS2	0
CACNA1C-AS1	3
RNA5SP366	1
GARIN6	3
PRKAG1	2
CDKN1B	262
ERP29	1883
NAA25	131
MIR3657	0
TRAFD1	29
MIR6861	0
RN7SKP71	1
RPL7AP60	21
HECTD4	125
C1RL	48
IQSEC3P1	0
C2CD5	64
FGF6	0
DDIT3	149
ANAPC7	107
TMEM132C	5
OR6C65	0
ATG101	1
CLEC12B	1
TAFA2	33
ZNF384	17
PHETA1	25
SLCO1A2	4
PLEKHG7	3
PITPNM2	30
TMEM52B	716
DEPDC4	31
PLEKHG6	4
SLC41A2	82
PWP1	236
PRDM4	252
PRDM4-AS1	3
ASCL4	2
TMEM132B	0
PCBP2	575
PCBP2-OT1	2
MAP3K12	11
TARBP2	37
ATF7-NPFF	0
ATF7	33
ATP5MC2	470
RASSF9	44
NTS	0
MGAT4C	3
FGD4	460
BRI3P2	0
IRAG2	37
NPFF	0
RPS15AP32	1
CFAP73	0
DDX54	158
MIR7106	0
RITA1	15
IQCD	6
DTX1	9
TFCP2	211
PHB1P19	8
RNU4-54P	0
RNA5SP355	1
CCDC91	453
OR6C3	0
KRT3	0
KRT4	0
KRT79	0
KRT78	0
RPL7P41	0
KRT18	565
KRT8	77
OR6C74	0
ABCC9	55
ANKS1B	12
RPS4XP1	2
TCHP	82
ANKRD13A	140
IFT81	60
LINC02823	1
LINC02404	0
GUCY2C	7
GUCY2C-AS1	1
H2AJ	155
WBP11	230
C12orf60	7
SMCO3	3
ART4	17
MGP	2029
ERP27	52
ARHGDIB	77
PDE6H	0
LINC01489	4
OR10P1	0
RPL30P11	1
ATF7IP	528
PLBD1	122
RN7SKP134	0
CABP1-DT	0
MLEC	1601
UNC119B	20
MIR4700	0
ACADS	208
SPPL3	154
ARF1P2	0
CABP1	6
KMT2D	30
KRAS	249
RPL6	725
PTPN11	616
C12orf76	34
CAPS2-AS1	0
CCNG2P1	0
WNT1	0
SETD1B	159
KMT5A	302
CEP83	58
METTL7B	21
FBXO21	658
ADAMTS20	0
TUBA1C	9
NOS1	21
UBC	5671
KDM2B	85
GIT2	40
ANO2	1
ABCB9	8
P2RX4	26
KLRC2	0
CSAD	130
LMO3	11
TMBIM4	273
MUCL1	0
LARP4	657
VEZT	256
PRB1	0
MDM2	662
OR6C1	0
ACSM4	0
ACACB	131
POU6F1	16
EIF2S3B	29
BLOC1S1	109
CLEC1B	8
H4C16	0
C12orf42	0
PIWIL1	1
RNU6-1077P	0
RAN	1663
RXYLT1	58
RXYLT1-AS1	0
PABPC1P4	145
KDM2B-DT	0
RNU6-1004P	0
MORN3	2
TMEM120B	79
RHOF	0
LINC01089	10
AGAP2	21
MIR26A2	0
BICDL1	89
RAB35	124
GCN1	306
MIR4498	0
RPLP0	336
PXN	16
RPS20P31	0
NME2P1	6
RNU4-2	9
RNU4-1	1
HTR1DP1	2
LINC00942	1
WNT5B	5
FBXL14	18
ERC1	306
BHLHE41	192
RASSF8	448
MUC19	31
AVIL	20
RNU6-700P	0
GOT2P3	0
CLEC2D	78
NPM1P7	0
LINC02390	0
CD69	11
GCNAP1	0
KLRF1	1
CLEC2B	52
KLRF2	0
CLEC2A	0
CLEC12A-AS1	0
CLEC12A	0
CHFR	37
RPS11P5	0
RNU6-327P	0
CHFR-DT	6
ZNF605	283
NANOGNBP2	0
ZNF26	135
RNU4ATAC12P	0
PTP4A1P2	0
ZNF84	82
LINC00941	0
PPIAP44	0
LINC02387	0
DENND5B	107
RNU6-618P	2
ANKRD49P2	0
DENND5B-AS1	3
RNU5F-4P	0
RPL31P50	0
AK4P3	85
GOLGA3	362
RASAL1	24
R3HDM2	291
PRB3	0
NDUFA4L2	1
SNRPF	338
KLRC4	0
PAN2	16
LIMA1	656
RNF34	209
LINC02397	5
NUP107-DT	1
LINC01619	0
TMPO-AS1	4
LINC02458	1
RASSF8-AS1	323
LINC02454	0
PGAM1P5	0
LRIG3-DT	0
C1RL-AS1	15
SLC38A4-AS1	8
LOH12CR2	9
C2CD5-AS1	0
GPRC5D-AS1	12
GPRC5D	2
INHBE	0
CAPRIN2	134
RAD51AP1	6
DYRK4	56
AKAP3	9
NDUFA9	288
GAU1	4
GALNT8	2
KCNA6	2
KCNA1	0
DPY19L2	14
SRGAP1	200
RPL36AP41	0
RNU6-87P	0
RNU6-1273P	0
RNU6-199P	5
METTL7A	4472
ATF1	187
RN7SL519P	0
TMPRSS12	6
HIGD1C	0
POU5F1P3	0
GCSHP4	0
FAM90A1	0
ALG1L10P	0
LINC02449	0
MYL6B	28
HADHAP2	220
AICDA	2
HSPD1P12	114
FOXJ2	123
C3AR1	43
NECAP1	147
CLEC4A	0
ZNF705A	1
ENPP7P5	0
PUS7L	152
TWF1	535
ZNF75BP	0
