symbol	C2_72h_ctrl	C2_72h_bilirubin	UJ_24h_ctrl	UJ_24h_bilirubin	UJ_72h_ctrl	UJ_72h_bilirubin	C2_24h_ctrl	C2_24h_bilirubin
CYP3A4	3.6350853353993	3.63146744537081	3.72083979130998	3.10113237169723	3.56180960502762	3.73774390203579	3.6566148656528	3.57334733002453
GJC3	6.48076886049313	6.28881677853744	7.268331157668	6.92346694267976	7.07508135583889	7.31444379189671	6.28663824889958	6.48488237088778
AZGP1	7.15539722799753	7.0003826494419	7.20134098682388	7.01248017744612	7.23489020501353	7.11274236894806	7.11775525051848	6.93295479705956
ZNF3	9.56150931976864	9.75738726058058	8.96255357776959	9.41685744700951	9.53895456889004	8.76232252157681	9.64861117629457	9.6408054455964
MCM7	10.7691132076427	10.6849788083114	10.3488918823494	10.5902892340855	10.524549193615	10.1316847353734	10.882488858084	10.5821356615128
TAF6	9.00824803047196	9.14350980702039	8.66991295157008	8.93228380895333	8.90264275548041	8.54853065851437	9.16836337837018	8.94501298981594
C7orf43	8.35590218796061	8.00282659312834	8.27794124424273	7.96544634854891	8.33316162832842	8.3858087357587	8.1339351991466	8.18080908196927
GAL3ST4	7.33485070097068	7.55117388544867	7.61979815730705	7.21788352111567	7.55924262949145	7.31991955074046	7.36495539258488	7.43698137339132
GPC2	8.40606577134714	8.58924371907499	8.34420089579471	8.46277796769512	8.53109572919802	8.28858527458431	8.56877212069231	8.2939518854907
GATS	10.542543762108	10.841130872856	9.93972593788566	10.1289395689687	10.4605433232759	10.288216819643	10.6141213840617	10.7127356398586
PILRB	8.99088098806198	9.44399945020008	8.68569022292997	8.72721749012446	8.96676389410384	9.00147613599085	9.20961448226582	9.24606577407769
ZCWPW1	5.40568552728246	5.60657877819989	5.78142945868261	5.13182439009246	5.8282745495657	5.23832963541297	5.32287390821277	5.64233017899258
PPP1R35	8.21981221168008	8.1526511518826	8.03439052256971	7.9662637472106	8.12104456906102	8.0403386581057	8.10286561689855	8.28889577303162
PCOLCE-AS1	7.45557938522381	7.34984860955337	7.56197844995053	7.39276242117009	7.31762953689144	7.31467661968927	7.36795808923627	7.42197267509478
TFR2	8.31333744397418	8.33236642341891	8.3250643725676	8.32198452730681	8.43031213587907	8.46002773311789	8.23277986675141	8.33574347601882
ACTL6B	7.94227092449441	8.06907386719949	8.60140355721297	8.22419870371203	8.16623384799466	8.31813448043667	7.99024181974017	8.12522430452565
GIGYF1	6.96608553594819	7.04379906678046	6.7909193833789	7.03974067601845	6.85417678630335	6.57007563359558	7.18273696418636	6.7198955513203
EPHB4	8.32271184397794	8.28584749166355	8.26609075989056	8.35791699790041	8.2458800262602	8.48739464343683	8.35205751897603	8.24870371185938
UFSP1	6.8394961572306	6.9554985367951	7.03453448900596	7.01308984414093	6.9214894366128	6.90439485861576	6.79150913518349	6.96253481386606
VGF	7.5099421678146	7.26701124478432	7.40191819704759	7.40562798404406	7.30883096141774	7.35464027572846	7.35991011302863	7.35979241219944
NAT16	7.12696247588675	6.96071683481531	6.84284372536184	6.56377294652418	6.7209802738205	7.29690292573097	7.16072069875048	6.85554117636537
MOGAT3	5.56295307546624	5.21540871063808	5.78126680550028	5.75983442691211	5.81274208856776	5.78565050640519	5.25163154994956	5.50082265979161
PLOD3	7.71773972546708	7.68653013381727	7.90284215364629	7.54391034257966	7.69957720466104	7.53848481886988	7.69703504394168	7.68495736313385
CLDN15	7.6988602454484	7.68159378476904	7.82491807610661	7.75871801141226	7.87680199495282	7.77009846908007	7.50945432148204	7.73768006905566
FIS1	8.21813067796966	8.15662896610094	8.63887678550284	8.40007078179582	8.32041464511481	8.61830908037381	8.33362782764394	8.15538286787817
IFT22	8.53638698583586	8.74793392872481	8.24875712927511	8.4613602636037	8.39386004726564	8.39388678643206	8.90633541264439	8.62543504179041
MYL10	4.36489486824988	4.40784284903026	4.95943907983065	4.81661856908017	5.06955599266165	4.66733637434404	4.23808757717757	4.48007889357336
SPDYE6	8.32997736780357	8.36810896431897	8.54150171431599	8.18429097432372	8.64075317154246	8.7252274757773	8.19178287208975	8.3952031331875
ALKBH4	8.14333012511141	7.95785445061983	8.24251955465242	7.98863243953301	8.11547243287573	8.39206640067177	8.0430106250156	8.08155265102872
POLR2J	11.4955715397368	11.6037662007295	11.0630714690866	11.2798323599646	11.1814569460642	11.2099362647399	11.5703309095161	11.5627133380305
RASA4	9.95669390676897	9.88070221793364	10.01371746527	9.83965773663782	10.1620893940983	10.003973715781	9.6828041596434	10.0177087703482
FBXL13	6.86221454829734	7.47553842508792	6.96562701740012	7.41819852759969	6.96937769023094	7.48747965002713	7.08753610647935	7.26560949372873
NAPEPLD	7.93254153752824	8.51130918715295	7.42775541772672	7.52661982176035	7.50732293143843	7.32965503361019	8.15719093139724	8.23242975797935
DNAJC2	7.63330492375369	7.92630811321419	7.41397806010133	7.8738027219389	7.57232449738088	7.74039730826447	7.87651111161407	7.78158836813091
SLC26A5	4.84629335819778	4.94424661771234	5.25911991656633	5.05345337040429	5.17235191798957	4.96002063793136	4.46928092961646	5.30846037373396
RELN	7.31972329337476	7.14663127574435	6.69094366571054	6.34096793598168	5.51000947406114	6.51335238845726	7.48362872753168	7.08578253919575
ORC5	9.13927418060551	9.263006905855	9.10668999118161	9.52212019581843	9.5527820993065	9.01151703460168	9.30988925279988	9.16701390534185
SRPK2	7.99373694718887	8.02986688390144	7.56930460213975	7.89274680257149	8.06404476875367	7.56843868283705	7.96118473882222	8.09896873353443
PUS7	5.5251586602825	5.83994663973802	4.85518725537081	5.70834385664008	5.11436639155784	5.10402716193187	5.85525415519294	5.43424104191362
EFCAB10	5.96663769202782	6.25306172840756	5.87518156880863	5.8767407709669	6.01563770260025	5.51894233037888	6.00862112493323	6.20494004035422
ATXN7L1	7.01040849696138	7.27223883419018	6.78708790229785	7.25121444395925	6.8341354809734	7.13039752694529	7.24140731808624	7.0522320193604
SYPL1	6.92678910846919	6.61193377438117	6.74378415739258	7.309505551821	6.96117623618506	6.77064230062753	7.17559567111674	6.6136282387641
NAMPT	7.78840545128778	7.82522762036358	7.81808296454255	7.84705172771415	7.70155625488117	7.80305932327846	7.96282077326415	7.75651359881441
CCDC71L	8.05878423448726	7.92051855860105	7.82186219336721	7.82119088726563	8.04235357236288	8.0294369459257	7.96364269789925	7.95411927241125
COG5	10.0722955558357	10.1059515141545	9.53244034575376	9.90217119448514	9.74038146954108	9.6618736921985	10.0072932458403	10.163828002109
SLC26A3	6.27086222477717	5.98797017659612	6.82864682665483	6.40465908589588	6.34733576405605	6.20332799181956	5.71682161178182	6.47732546520666
LAMB1	5.87511219353804	5.65247951454697	4.41282414990797	4.53765082545634	4.7703455200844	6.33260670738179	6.52346727845893	4.92364186980598
LAMB4	6.48110779500511	6.3821887329142	6.73620818293063	6.73731205928497	6.80162044412889	7.12989538151493	6.26841354385827	6.61110245246512
NRCAM	9.39792230675912	9.40158360463283	9.31411097949758	9.82667722740372	9.47760682442284	9.56835323920083	9.28057138331288	9.49134564070232
C7orf66	3.52659325518259	3.20738519178809	3.34167648164678	4.00413425010489	4.15125064972375	3.37639656754325	3.05967880964783	3.58471713610507
IMMP2L	6.31826932097724	6.4072092684955	6.03054927105624	6.23747822287803	6.22933319644088	6.0959668175733	6.2788699752313	6.42663266616586
DOCK4	7.16977178530398	7.1701864840931	7.10795892693106	7.51731616344787	7.30996924940644	7.61297567570184	7.04920067967326	7.26359110071388
TMEM168	6.76155877424093	6.89205910621027	6.06439147087781	6.87353810803998	6.5285370316084	6.73598668722138	7.04640760293566	6.69518889367282
C7orf60	8.64549026275563	8.9664470315366	8.37618419098925	8.72342716521745	8.65016057502495	8.88224448082142	8.86219011834622	8.7781615949699
GPR85	7.86132801771445	8.11435933110173	8.5343709278818	8.38999803961338	7.97281314831314	8.21819933958919	8.22365818876223	7.91147702150098
ST7-AS1	6.45283616526291	6.11486085274884	6.01288351035213	5.96978667442191	6.11165581381591	6.36352014343803	6.46060547446697	6.08647991959364
WNT2	5.90124023870671	5.77857125975085	6.41341273115251	5.73544552166947	5.94554073827473	6.37804803705444	5.61829293564849	6.04458847396035
ASZ1	3.22055525868657	3.11511748293057	2.92455607154319	3.24709166166253	3.20054514446261	3.2928488866613	3.15354316901521	3.1342375390015
CTTNBP2	7.63364592539953	7.94234696045789	7.5323920871319	7.48728604497297	7.50195094235487	7.54713978505138	7.68891210782851	7.85435146528785
TSPAN12	8.97705022909637	8.98575323999806	8.72678242801593	9.09922566772759	9.07533702537153	8.83794692611338	9.03764961925222	8.97503054343699
FAM3C	9.76962291340074	9.89029680853205	9.80034420006925	9.64571051507535	9.74847275905526	9.91743255658318	9.89815524878506	9.85654989245923
AASS	10.005562431263	10.1370368569637	8.95008861095276	9.61465971995332	9.69723340639697	9.46370429977327	10.1867504415526	9.87659780889553
FEZF1	9.03436254135958	9.44527254533113	8.85145640503245	9.37382393863224	9.08728220352709	8.95386900939045	9.35417492041303	9.30037121150398
CADPS2	5.08386232784336	5.0097136191378	5.40814373194467	6.08184499431432	6.00307939066033	5.92420326929801	5.17787506302733	5.10439130553495
RNF133	3.12778741521066	3.43045317870411	3.58916792767937	3.4294361533962	3.50284082938703	3.48145215247583	3.37528798238655	3.19454970776223
RNF148	4.58608546681582	4.3218949881619	4.23240590323487	5.024315960649	5.11798360337021	4.86803896547362	4.34305191646696	4.54663772105253
TAS2R16	5.38952431249486	5.23768040009349	5.43787633692545	5.43087526077103	5.61796226688035	5.65236120023425	5.25854414581123	5.41331785192211
SLC13A1	4.81355619853127	4.43145353278043	5.13742401538936	5.02553725253572	5.41906224191422	5.09057673554953	4.65570094299916	4.55479244294064
IQUB	4.52476631301254	4.74024281509242	4.31372957583247	4.86678346488627	4.91848466767481	4.30132229952381	4.77128560152527	4.57341912970191
WASL	8.80080740287066	9.2857310433285	8.27266191921164	9.01800372283946	8.95939279497657	9.00947124872089	8.99119309551487	9.06167697624894
TMEM229A	5.78468755378995	5.82724347873441	5.90094365483176	5.74616197174504	6.24138623018857	6.54383749983744	5.72598330711894	5.80347487232422
GPR37	5.93263614645728	5.72485811549696	6.29248479464382	5.98853568441421	6.48786827523233	6.27951296881271	5.72129032636778	5.9586111077744
C7orf77	5.65865865754181	5.37907643091732	5.73736394352802	5.36964850360288	5.77055304593266	5.3416966445193	5.42805526458169	5.5427842510837
POT1	8.73028098141997	8.67218923793741	8.41832597892456	8.86634522091526	8.42333255486588	8.59499335426038	8.92525503080776	8.59497031394055
GRM8	7.52467429545444	7.41966991976607	7.41714032202547	7.37274511100775	7.31179232256767	7.85673750790679	7.37333389517667	7.52686036519497
PAX4	6.83328409058822	7.03061261090691	7.20929284341949	6.95075819149623	7.00878586471822	7.12872784523866	6.72418410565794	7.0674226935397
LRRC4	8.3694988500489	8.28566758061244	8.54223421408132	8.444674905436	8.62182842816886	8.53974272029699	8.22213590948116	8.38348044503385
PRRT4	7.76636400563408	7.42636918595966	7.21426218381949	7.39249160132387	7.4984354392254	7.46265379271404	7.51703263824009	7.59873121269807
OPN1SW	6.36798304120202	6.2619294299499	6.73437292813195	6.49628920760055	6.52029422718705	6.60778820067654	6.18164959154947	6.50167099477231
TNPO3	9.64471041683244	9.87312216028631	9.2236027299471	9.39085330966423	9.40597160339883	9.05622668930746	9.89548197512675	9.61628142562464
UBE2H	10.2509076682095	10.7146943460721	9.683083445015	10.1157175961302	10.144898880697	9.91076370757194	10.5580581587702	10.2983596987779
ZC3HC1	7.80139689553941	7.92252142718232	8.23159367753308	8.14132550349945	7.83278420936114	8.0607244906844	7.89901702622687	7.88841004593658
TMEM209	7.61276435767562	7.853868089142	7.44849077145574	8.19095763996628	7.77072168289187	7.60294814171225	7.83907147679008	7.628675697452
CEP41	6.47839510089908	6.59625743595146	5.96292678184245	6.81601907195315	6.67536568424061	6.29827371713782	6.74322705456031	6.34015207577075
COPG2	9.03036048279092	9.15643377934702	8.38001338711726	8.8867213450245	8.80235145046608	8.28188182620081	9.357812082719	8.8310203985674
KLF14	6.06662581489348	5.99883360398014	6.10521116820117	5.70162374896974	5.9496311843983	6.30556996741656	6.01366303539237	6.00268669714468
PODXL	8.00105723967883	8.00733912828378	8.4458448258932	8.81549604031658	8.68859123905034	8.68063153074237	8.02106445073782	7.91614270002616
PLXNA4	5.94103847822946	5.94510588304035	6.85808006361688	6.60294228975196	5.85263643350768	6.96922011497457	5.99164508722943	5.77562447812562
CHCHD3	9.42551895893468	9.47868673396126	9.00252829522175	9.36521079137827	9.33551750918922	9.09802513648342	9.7290779215273	9.31507270790093
SLC35B4	8.22414307259668	8.23193340546821	7.43462735638352	7.94632648389527	7.85788933274057	7.77211501189045	8.3136809011097	8.13231561656556
AKR1B1	9.43750710965855	9.42269180603553	9.29030982211835	9.49871680148595	9.21076619582502	9.35541623622979	9.69298311704658	9.41419381980132
C7orf49	9.02542083208246	9.10335237727661	8.35043700400293	8.72710295743827	8.77252867010327	8.28144863541143	9.08258702309641	8.9925614126488
WDR91	8.52123404345028	8.00042267015018	8.39129571925869	8.37599757990608	8.28902841571068	8.33070785142249	8.15285737625231	8.32073911644378
CNOT4	8.52308029155802	8.51949134482713	8.07259753412928	8.45957171377044	8.41523432242455	8.53211439292414	8.44448327794954	8.57530421264149
SLC13A4	8.10747803213405	7.70164903415637	8.2416697327021	7.98298099356078	8.08750919166348	8.26370092588545	7.83476656298041	7.8955705259079
FAM180A	6.23050267196114	6.31540886837646	6.61967567876628	6.19760573830017	6.31816202165097	6.52470052146392	6.01485024951798	6.42684837211993
LUZP6	10.7290670038276	10.6741451946544	9.91546182585501	10.4376749380357	10.1294187220067	10.2143492859997	10.7328371384674	10.5711091568546
PTN	9.78861750678773	9.52322451175433	8.78154909261981	8.24418292042221	8.3706192625477	9.15846417127507	9.80812221749419	9.64540904407092
DGKI	7.07048345085002	7.5000696120702	7.30928696844452	7.06568180955294	6.95773878563837	7.26421357728039	7.2244375489791	7.28304647841527
CREB3L2	7.20046718783226	6.99489700126984	6.91844873187241	7.13328973934785	6.90861436312082	6.63181398750077	7.33427820900296	6.81116721219239
SVOPL	5.53904476867532	5.61589173233888	5.82171672303509	5.61702938098231	5.89091705559559	6.09590673426383	5.36031456102234	5.74306414015559
ATP6V0A4	5.97205157771128	5.6324361203542	6.27441918915874	5.97699271320475	6.14793490670349	6.09580675632074	5.76555238981288	5.82781217420367
KIAA1549	9.71168290162664	9.8088181707616	9.35075677255812	9.57313653214285	9.6629934214902	9.527826505409	9.79030028220167	9.69108229691556
ZC3HAV1L	6.88263907301692	6.92517077897049	7.14348091906866	6.84573712199322	7.05508260989938	6.94405854811628	6.87452836418524	6.84092826267058
ZC3HAV1	6.54581208125893	6.02249996613211	5.41313944087613	5.85853232360409	6.12409601760867	5.78195833461546	6.54692305793889	6.0697729650179
KLRG2	9.18902608985019	9.22913689396668	9.41508239340737	9.1079626048115	9.4004659153595	9.30879463690908	9.1086318895067	9.16394468197775
HIPK2	10.3117259986915	10.456210790174	9.75253506991623	10.1318360786554	10.1845595535307	10.3264834778349	10.3242552628534	10.3456453791429
PARP12	7.26228397207015	7.1340452879394	7.87481823102073	7.53741103008453	7.67865583940101	7.53977023326096	7.05189997634895	7.29596641598624
KDM7A	7.73127458990526	8.05803163482967	7.03217522677073	7.65282757346622	7.79188844941009	7.26862883929255	7.80182372513283	7.91781441390018
MKRN1	10.3329840953753	10.4939119246827	10.3197984275788	10.4562293784562	10.5413566029398	10.053457619033	10.3508020762875	10.5081033047251
DENND2A	8.7862820182619	8.7508639334788	8.95973705929245	8.68527069644694	8.74501771250394	8.62578360754309	8.65875717636658	8.86572857189416
MRPS33	7.36096965583659	7.41783273689091	7.52695328903752	7.98637232627801	7.77596408621216	7.73081123602543	7.58019455082383	7.52371647072603
KIAA1147	8.9003790060229	9.23571338810857	8.35324847335129	8.86364451476515	8.77783871629415	8.48361721797485	8.9804247288368	9.12681485693267
PRSS37	5.41205671300255	5.32298273958368	5.74881644664981	5.97681142379508	5.62653219277397	5.8992879085846	4.79679729754088	5.85668033900396
CLEC5A	4.88745946084437	4.93665291543752	5.46592485134798	5.35443197104225	4.73130456039126	4.80779340840138	4.75127250799319	5.05030125525441
TAS2R38	4.06197770185058	4.14398603749125	4.15000918941826	4.34709891523726	4.74495981910298	4.83730853657104	3.99458067523535	4.26566323563702
PRSS58	6.14592994167939	6.14998251329574	6.90460769923667	6.13485287613169	6.49558013117893	6.45685104691356	6.18227150824432	6.11517023068757
